gene_id,group,RNA_Leaf_Zone_3_Growth,RNA_Root_Meristem_Zone_5_Days,Protein_Leaf_Zone_3_Growth,Protein_Root_Meristem_Zone_5_Days
Zm00001d042612,val,0.0419724827953,0.0,0.0419724827953,0.0
Zm00001d009756,test,5.2026003979699995,3.88690122946,5.2026003979699995,3.88690122946
Zm00001d028017,train,0.0,3.04535693632,0.0,3.04535693632
Zm00001d017240,train,3.23397308926,4.0420744824,3.23397308926,4.0420744824
Zm00001d014887,val,7.767421542819999,8.361849962319999,7.767421542819999,8.361849962319999
Zm00001d002896,train,5.08032769312,1.28661062158,5.08032769312,1.28661062158
Zm00001d045788,test,0.0190229896852,0.0,0.0190229896852,0.0
Zm00001d020984,val,4.7415833348300005,4.8228434827,4.7415833348300005,4.8228434827
Zm00001d019645,test,4.629079609290001,6.764133648169999,4.629079609290001,6.764133648169999
Zm00001d040398,train,0.25618564081399997,0.344205146676,0.25618564081399997,0.344205146676
Zm00001d042436,train,3.8329687249699997,5.507574183559999,3.8329687249699997,5.507574183559999
Zm00001d017205,train,3.8225887751699994,3.93565995851,3.8225887751699994,3.93565995851
Zm00001d021653,test,4.7929044702,4.19337141076,4.7929044702,4.19337141076
Zm00001d018413,train,6.73685431328,5.18375683143,6.73685431328,5.18375683143
Zm00001d052585,test,0.03626134496569999,0.0,0.03626134496569999,0.0
Zm00001d004167,train,1.0589381516299998,4.49479341667,1.0589381516299998,4.49479341667
Zm00001d042443,train,3.3726074476099996,1.25996753582,3.3726074476099996,1.25996753582
Zm00001d009339,train,6.047571502059999,4.71609394337,6.047571502059999,4.71609394337
Zm00001d043368,train,5.43641222421,0.0,5.43641222421,0.0
Zm00001d050874,test,7.44311802637,8.01805854322,7.44311802637,8.01805854322
Zm00001d032073,test,5.254382601640001,5.74211029354,5.254382601640001,5.74211029354
Zm00001d028363,train,5.773356967509999,1.6283177200799999,5.773356967509999,1.6283177200799999
Zm00001d044621,train,3.0841618552499996,4.53627987628,3.0841618552499996,4.53627987628
Zm00001d020532,train,3.15461176149,1.43602276276,3.15461176149,1.43602276276
Zm00001d036181,train,2.36749386313,2.52954712333,2.36749386313,2.52954712333
Zm00001d050841,train,0.191524467293,0.9228752471089999,0.191524467293,0.9228752471089999
Zm00001d007302,val,3.9724563966300006,3.11477071532,3.9724563966300006,3.11477071532
Zm00001d049974,val,3.62814611502,2.4436536165400002,3.62814611502,2.4436536165400002
Zm00001d020794,train,5.5427285479999995,1.5203281141,5.5427285479999995,1.5203281141
Zm00001d016389,train,0.0,0.0,0.0,0.0
Zm00001d024606,test,3.2151328756599997,2.22844623039,3.2151328756599997,2.22844623039
Zm00001d007208,train,0.116960824483,0.0,0.116960824483,0.0
Zm00001d011377,train,1.04284537454,1.52626394989,1.04284537454,1.52626394989
Zm00001d005328,train,2.60163304664,2.24106331735,2.60163304664,2.24106331735
Zm00001d036539,train,0.0,0.0,0.0,0.0
Zm00001d017571,train,0.0,0.0,0.0,0.0
Zm00001d006157,test,0.0196815174807,0.0554026486192,0.0196815174807,0.0554026486192
Zm00001d039427,train,3.8516923815099995,1.9164046608200003,3.8516923815099995,1.9164046608200003
Zm00001d022438,train,7.139912965739999,7.72999489585,7.139912965739999,7.72999489585
Zm00001d036632,val,4.90040437199,3.40927243369,4.90040437199,3.40927243369
Zm00001d018742,test,0.0,0.09106581521910001,0.0,0.09106581521910001
Zm00001d015009,train,3.3788865669300003,3.09860831176,3.3788865669300003,3.09860831176
Zm00001d011150,test,5.2637744700999995,4.9441061072000005,5.2637744700999995,4.9441061072000005
Zm00001d047212,train,0.386194180136,0.028962290107900003,0.386194180136,0.028962290107900003
Zm00001d036728,train,0.0,0.0,0.0,0.0
Zm00001d017187,train,3.8509668506,3.2213740626300003,3.8509668506,3.2213740626300003
Zm00001d047480,train,0.0,0.0,0.0,0.0
Zm00001d046592,test,5.12527189481,5.02581912029,5.12527189481,5.02581912029
Zm00001d004681,test,0.0,0.0,0.0,0.0
Zm00001d016049,train,5.24968153226,4.00729564117,5.24968153226,4.00729564117
Zm00001d011720,test,2.37781836116,1.58405869672,2.37781836116,1.58405869672
Zm00001d003640,test,1.56724050314,0.980896051341,1.56724050314,0.980896051341
Zm00001d028568,test,6.43235676059,5.7983043214,6.43235676059,5.7983043214
Zm00001d053997,train,2.1397320937799997,1.62511949315,2.1397320937799997,1.62511949315
Zm00001d007311,test,0.916669368206,0.24101594203600002,0.916669368206,0.24101594203600002
Zm00001d047279,train,0.0,0.248926791465,0.0,0.248926791465
Zm00001d035823,train,0.156766270257,0.0467949568842,0.156766270257,0.0467949568842
Zm00001d026064,train,3.03542224272,2.5018061686900004,3.03542224272,2.5018061686900004
Zm00001d006744,train,0.6939913125939999,2.87815701935,0.6939913125939999,2.87815701935
Zm00001d029950,test,3.51407232954,2.40489911544,3.51407232954,2.40489911544
Zm00001d026288,train,4.81304283306,1.99045546062,4.81304283306,1.99045546062
Zm00001d016255,train,0.289517129058,1.9435495857799998,0.289517129058,1.9435495857799998
Zm00001d017777,train,4.2402788493,2.2464146398800002,4.2402788493,2.2464146398800002
Zm00001d048369,train,1.74898725877,0.390146392896,1.74898725877,0.390146392896
Zm00001d023289,train,4.58982429227,0.04756786052019999,4.58982429227,0.04756786052019999
Zm00001d017950,test,0.0,0.0985709287069,0.0,0.0985709287069
Zm00001d010394,val,0.0,0.054122009919,0.0,0.054122009919
Zm00001d027623,train,0.0,3.50588118676,0.0,3.50588118676
Zm00001d020003,train,6.58358097714,5.8724998,6.58358097714,5.8724998
Zm00001d042766,val,3.76829790167,3.7280504825,3.76829790167,3.7280504825
Zm00001d005429,val,2.64475683247,0.492474311385,2.64475683247,0.492474311385
Zm00001d010738,test,0.13963951137299999,0.023840535052099997,0.13963951137299999,0.023840535052099997
Zm00001d002039,train,0.468208728564,0.0,0.468208728564,0.0
Zm00001d031008,train,3.5774481215699994,3.25313985378,3.5774481215699994,3.25313985378
Zm00001d042709,train,3.2485733839399997,4.58858045445,3.2485733839399997,4.58858045445
Zm00001d029342,val,3.43801328448,2.3289077195,3.43801328448,2.3289077195
Zm00001d005110,train,4.86013899102,5.02370129941,4.86013899102,5.02370129941
Zm00001d029318,train,1.09957977433,0.0,1.09957977433,0.0
Zm00001d017138,val,1.443975835,1.22377230259,1.443975835,1.22377230259
Zm00001d021447,train,5.21349228604,5.76363834551,5.21349228604,5.76363834551
Zm00001d036428,train,2.8702616570200004,2.74056281748,2.8702616570200004,2.74056281748
Zm00001d043087,train,2.45940765466,1.4492458627399998,2.45940765466,1.4492458627399998
Zm00001d004498,train,4.94189472795,3.57088729119,4.94189472795,3.57088729119
Zm00001d022277,train,1.8582607144099998,0.991823574101,1.8582607144099998,0.991823574101
Zm00001d044253,train,0.43032917843699997,3.50049119102,0.43032917843699997,3.50049119102
Zm00001d012809,train,3.7780895001999997,2.4311226393200003,3.7780895001999997,2.4311226393200003
Zm00001d011285,train,2.7740509819300003,0.037605314663199996,2.7740509819300003,0.037605314663199996
Zm00001d016584,train,2.7836268815900005,3.26030877304,2.7836268815900005,3.26030877304
Zm00001d038415,test,0.0,0.0191536028616,0.0,0.0191536028616
Zm00001d015549,train,3.5630642299599997,2.73553954625,3.5630642299599997,2.73553954625
Zm00001d050335,train,2.13314646792,2.42049638453,2.13314646792,2.42049638453
Zm00001d013289,train,1.30136049641,0.7183023378810001,1.30136049641,0.7183023378810001
Zm00001d006176,train,2.90745953291,1.68890520627,2.90745953291,1.68890520627
Zm00001d042862,train,2.36979100389,0.233518322535,2.36979100389,0.233518322535
Zm00001d029428,train,1.01863522513,1.7617943862799998,1.01863522513,1.7617943862799998
Zm00001d006011,train,1.72992469157,0.8554302918950001,1.72992469157,0.8554302918950001
Zm00001d040548,train,0.0,0.0,0.0,0.0
Zm00001d013144,train,3.91072824053,4.34043551825,3.91072824053,4.34043551825
Zm00001d017547,train,2.1345703612599998,4.104331564700001,2.1345703612599998,4.104331564700001
Zm00001d036496,train,3.15213995477,1.66622180732,3.15213995477,1.66622180732
Zm00001d045965,train,4.39203312102,4.497464716540001,4.39203312102,4.497464716540001
Zm00001d045640,test,2.2568756131599996,1.28783805265,2.2568756131599996,1.28783805265
Zm00001d019944,train,5.267997612619999,1.8907524829599998,5.267997612619999,1.8907524829599998
Zm00001d016748,train,0.218472222588,0.5960814528239999,0.218472222588,0.5960814528239999
Zm00001d015341,train,1.65065242205,0.198726712621,1.65065242205,0.198726712621
Zm00001d031187,val,0.0284124688296,0.0,0.0284124688296,0.0
Zm00001d031345,train,0.097094722169,0.0,0.097094722169,0.0
Zm00001d007508,train,6.162346905240001,7.048728408810001,6.162346905240001,7.048728408810001
Zm00001d010190,train,4.9997185027599995,4.73021681234,4.9997185027599995,4.73021681234
Zm00001d013799,val,3.1445780659500002,1.69981814786,3.1445780659500002,1.69981814786
Zm00001d016650,train,0.0,0.0,0.0,0.0
Zm00001d016073,train,0.0,0.0,0.0,0.0
Zm00001d045431,train,7.76137381712,10.7033714466,7.76137381712,10.7033714466
Zm00001d003830,val,1.25311419695,1.54708075431,1.25311419695,1.54708075431
Zm00001d031777,train,2.10821223362,1.3965466159200002,2.10821223362,1.3965466159200002
Zm00001d009787,train,3.9704652767,2.75838173121,3.9704652767,2.75838173121
Zm00001d006812,train,0.08281013161289999,0.0,0.08281013161289999,0.0
Zm00001d037422,train,4.21127442683,4.637326470930001,4.21127442683,4.637326470930001
Zm00001d049761,train,3.49155132893,1.99382897977,3.49155132893,1.99382897977
Zm00001d043547,train,0.0,0.0,0.0,0.0
Zm00001d028273,train,0.8011654657969999,0.471176200335,0.8011654657969999,0.471176200335
Zm00001d039041,train,5.15692675682,5.3413692674,5.15692675682,5.3413692674
Zm00001d044917,train,4.02594388324,4.1028818106900005,4.02594388324,4.1028818106900005
Zm00001d006136,train,0.042764027022900004,0.0,0.042764027022900004,0.0
Zm00001d017445,train,5.072940901,3.8922762584,5.072940901,3.8922762584
Zm00001d048234,train,3.14530085592,1.57174673204,3.14530085592,1.57174673204
Zm00001d034319,train,6.877089424969999,6.22830098264,6.877089424969999,6.22830098264
Zm00001d038104,train,3.9523019990099995,2.7853858687099997,3.9523019990099995,2.7853858687099997
Zm00001d042060,train,0.060985130198200004,0.0,0.060985130198200004,0.0
Zm00001d032239,train,6.18585787641,6.87380776273,6.18585787641,6.87380776273
Zm00001d010758,val,3.6613092313099997,3.3095142889,3.6613092313099997,3.3095142889
Zm00001d032993,train,0.29419074017200003,0.0,0.29419074017200003,0.0
Zm00001d018690,train,0.0,0.0,0.0,0.0
Zm00001d042842,train,5.32478124801,6.879748994260001,5.32478124801,6.879748994260001
Zm00001d047146,test,0.0,1.05717461985,0.0,1.05717461985
Zm00001d012611,train,3.1800438449599997,2.36513672678,3.1800438449599997,2.36513672678
Zm00001d046215,train,0.0,0.0,0.0,0.0
Zm00001d047124,train,3.61902626264,3.88856900071,3.61902626264,3.88856900071
Zm00001d031540,train,3.82350265425,4.940951872059999,3.82350265425,4.940951872059999
Zm00001d048314,train,3.9882359194099997,2.79806984107,3.9882359194099997,2.79806984107
Zm00001d008181,train,2.15130708049,1.21317636505,2.15130708049,1.21317636505
Zm00001d004500,train,0.0,0.0,0.0,0.0
Zm00001d005497,val,3.09456163322,3.1380006542900003,3.09456163322,3.1380006542900003
Zm00001d048020,train,3.8567163533800004,1.28610423195,3.8567163533800004,1.28610423195
Zm00001d007179,train,6.38184715551,6.68722568189,6.38184715551,6.68722568189
Zm00001d011298,val,3.0425765050200004,2.80556143005,3.0425765050200004,2.80556143005
Zm00001d021263,train,0.737214541216,1.3968887731200001,0.737214541216,1.3968887731200001
Zm00001d036801,train,5.58235347131,4.61360737623,5.58235347131,4.61360737623
